,language_id,id,cladesOrder,clade_id,iso_code,first_node_depth,proximate_node_depth,proximate_node_posterior_probability,ascii_name,utf8_name,description,earliestTimeDepthBound,latestTimeDepthBound,progress,author,foss_stat,glottocode,level0,level1,level2,level3,low_stat,representative,reviewer,rfcWebPath1,rfcWebPath2,soundcompcode,variety,sortRankInClade,sndCompLevel0,sndCompLevel1,sndCompLevel2,sndCompLevel3,entryTimeframe,originalAsciiName,historical,notInExport,distribution,logNormalMean,logNormalOffset,logNormalStDev,normalMean,normalStDev,uniformLower,uniformUpper,latitude,longitude,exampleLanguage,fragmentary,nativeScriptIsRtl,loc_justification
331,259,51900,1,45,slv,3663,500,1,SloveneEarlyModern,Slovene: Early Modern,Based on the dictionary of Kastelec & Vorenc from 1680-1710 (Stabej 1997),NA,NA,5,Lechosław Jocz,FALSE,slov1268,7,2,1,0,FALSE,FALSE,NA,,NA,NA,,38,0,0,0,0,NA,,TRUE,FALSE,N,NA,NA,NA,305,15,NA,NA,46.06,14.51,FALSE,FALSE,FALSE,"Set on Ljubljana, as the capital of Slovenia"
332,260,51904,3,11,slv,3663,150,0.99,SloveneKostel,Slovene: Kostel,Kostel dialect (belonging to the Lower Carniolan dialect group) as documented in the dictionary by Gregorič (2015),NA,NA,5,Lechosław Jocz,FALSE,lowe1384,7,2,1,0,FALSE,FALSE,NA,http://www.fran.si/197/joze-gregoric-kostelski-slovar/,NA,NA,Kostel dialect,42,0,0,0,0,NA,,FALSE,FALSE,_,NA,NA,NA,NA,NA,NA,NA,45.51,14.91,FALSE,FALSE,FALSE,"Set on the settlement of Kostel, the historical centre of the Lower Carniola region"
333,260,51905,2,12,slv,3663,150,0.99,SloveneKostel,Slovene: Kostel,Kostel dialect (belonging to the Lower Carniolan dialect group) as documented in the dictionary by Gregorič (2015),NA,NA,5,Lechosław Jocz,FALSE,lowe1384,7,2,1,0,FALSE,FALSE,NA,http://www.fran.si/197/joze-gregoric-kostelski-slovar/,NA,NA,Kostel dialect,42,0,0,0,0,NA,,FALSE,FALSE,_,NA,NA,NA,NA,NA,NA,NA,45.51,14.91,FALSE,FALSE,FALSE,"Set on the settlement of Kostel, the historical centre of the Lower Carniola region"
334,260,51906,1,45,slv,3663,150,0.99,SloveneKostel,Slovene: Kostel,Kostel dialect (belonging to the Lower Carniolan dialect group) as documented in the dictionary by Gregorič (2015),NA,NA,5,Lechosław Jocz,FALSE,lowe1384,7,2,1,0,FALSE,FALSE,NA,http://www.fran.si/197/joze-gregoric-kostelski-slovar/,NA,NA,Kostel dialect,42,0,0,0,0,NA,,FALSE,FALSE,_,NA,NA,NA,NA,NA,NA,NA,45.51,14.91,FALSE,FALSE,FALSE,"Set on the settlement of Kostel, the historical centre of the Lower Carniola region"
346,271,51808,2,23,sog,5520,2800,1,Sogdian,Sogdian,,NA,NA,5,Nicholas Sims-Williams,FALSE,sogd1245,6,3,0,0,FALSE,FALSE,NA,,NA,NA,,17,0,0,0,0,NA,,TRUE,FALSE,N,NA,NA,NA,1150,25,NA,NA,39.7,66.98,FALSE,FALSE,FALSE,"Set on Samarkand, one of the principal cities of ancient Sogdiana."
345,271,51807,3,33,sog,6981,2800,1,Sogdian,Sogdian,,NA,NA,5,Nicholas Sims-Williams,FALSE,sogd1245,6,3,0,0,FALSE,FALSE,NA,,NA,NA,,17,0,0,0,0,NA,,TRUE,FALSE,N,NA,NA,NA,1150,25,NA,NA,39.7,66.98,FALSE,FALSE,FALSE,"Set on Samarkand, one of the principal cities of ancient Sogdiana."
65,47,51931,3,11,dsb,3663,250,1,SorbianLower,Sorbian: Lower,West Slavic minority language spoken in eastern Germany,NA,NA,5,Lechosław Jocz,FALSE,lowe1385,7,2,2,0,FALSE,FALSE,NA,http://www.dolnoserbski.de/ndw/pokaz/Starosta/,NA,NA,Standard,95,3,2,0,0,NA,Sorbian_Lower,FALSE,FALSE,_,NA,NA,NA,NA,NA,NA,NA,51.77,14.33,FALSE,FALSE,FALSE,"Set on Chóśebuz (Cottbus), the historical capital of Lower Lusatia"
66,47,51932,2,12,dsb,3663,250,1,SorbianLower,Sorbian: Lower,West Slavic minority language spoken in eastern Germany,NA,NA,5,Lechosław Jocz,FALSE,lowe1385,7,2,2,0,FALSE,FALSE,NA,http://www.dolnoserbski.de/ndw/pokaz/Starosta/,NA,NA,Standard,95,3,2,0,0,NA,Sorbian_Lower,FALSE,FALSE,_,NA,NA,NA,NA,NA,NA,NA,51.77,14.33,FALSE,FALSE,FALSE,"Set on Chóśebuz (Cottbus), the historical capital of Lower Lusatia"
67,47,51933,1,46,dsb,3663,250,1,SorbianLower,Sorbian: Lower,West Slavic minority language spoken in eastern Germany,NA,NA,5,Lechosław Jocz,FALSE,lowe1385,7,2,2,0,FALSE,FALSE,NA,http://www.dolnoserbski.de/ndw/pokaz/Starosta/,NA,NA,Standard,95,3,2,0,0,NA,Sorbian_Lower,FALSE,FALSE,_,NA,NA,NA,NA,NA,NA,NA,51.77,14.33,FALSE,FALSE,FALSE,"Set on Chóśebuz (Cottbus), the historical capital of Lower Lusatia"
68,48,51928,3,11,hsb,3663,250,1,SorbianUpper,Sorbian: Upper,West Slavic minority language spoken in eastern Germany,NA,NA,5,Lechosław Jocz,FALSE,uppe1395,7,2,2,0,FALSE,FALSE,NA,,NA,NA,Standard,90,3,2,0,0,NA,Sorbian_Upper,FALSE,FALSE,_,NA,NA,NA,NA,NA,NA,NA,51.18,14.42,FALSE,FALSE,FALSE,"Set on Budyšin (Bautzen), the historical capital of Upper Lusatia"
69,48,51929,2,12,hsb,3663,250,1,SorbianUpper,Sorbian: Upper,West Slavic minority language spoken in eastern Germany,NA,NA,5,Lechosław Jocz,FALSE,uppe1395,7,2,2,0,FALSE,FALSE,NA,,NA,NA,Standard,90,3,2,0,0,NA,Sorbian_Upper,FALSE,FALSE,_,NA,NA,NA,NA,NA,NA,NA,51.18,14.42,FALSE,FALSE,FALSE,"Set on Budyšin (Bautzen), the historical capital of Upper Lusatia"
70,48,51930,1,46,hsb,3663,250,1,SorbianUpper,Sorbian: Upper,West Slavic minority language spoken in eastern Germany,NA,NA,5,Lechosław Jocz,FALSE,uppe1395,7,2,2,0,FALSE,FALSE,NA,,NA,NA,Standard,90,3,2,0,0,NA,Sorbian_Upper,FALSE,FALSE,_,NA,NA,NA,NA,NA,NA,NA,51.18,14.42,FALSE,FALSE,FALSE,"Set on Budyšin (Bautzen), the historical capital of Upper Lusatia"
103,68,52091,3,5,spa,5564,800,0.81,Spanish,Spanish,,NA,NA,5,Kim Schulte,FALSE,stan1288,9,1,1,0,FALSE,FALSE,NA,http://dle.rae.es/?,NA,NA,Standard Castilian Spanish.,84,2,1,0,0,NA,Spanish,FALSE,FALSE,_,NA,NA,NA,NA,NA,NA,NA,41.65,-4.72,TRUE,FALSE,FALSE,"Set on Valladolid, at the centre of the region popularly considered to speak the ‘purest’ Spanish, or the variety closest to the rules of the Real Academia Española. This area roughly coincides with the provinces of Salamanca, Valladolid, Palencia and Burgos."
105,68,52093,1,34,spa,5564,800,0.81,Spanish,Spanish,,NA,NA,5,Kim Schulte,FALSE,stan1288,9,1,1,0,FALSE,FALSE,NA,http://dle.rae.es/?,NA,NA,Standard Castilian Spanish.,84,2,1,0,0,NA,Spanish,FALSE,FALSE,_,NA,NA,NA,NA,NA,NA,NA,41.65,-4.72,TRUE,FALSE,FALSE,"Set on Valladolid, at the centre of the region popularly considered to speak the ‘purest’ Spanish, or the variety closest to the rules of the Real Academia Española. This area roughly coincides with the provinces of Salamanca, Valladolid, Palencia and Burgos."
104,68,52092,2,51,spa,5564,800,0.81,Spanish,Spanish,,NA,NA,5,Kim Schulte,FALSE,stan1288,9,1,1,0,FALSE,FALSE,NA,http://dle.rae.es/?,NA,NA,Standard Castilian Spanish.,84,2,1,0,0,NA,Spanish,FALSE,FALSE,_,NA,NA,NA,NA,NA,NA,NA,41.65,-4.72,TRUE,FALSE,FALSE,"Set on Valladolid, at the centre of the region popularly considered to speak the ‘purest’ Spanish, or the variety closest to the rules of the Real Academia Española. This area roughly coincides with the provinces of Salamanca, Valladolid, Palencia and Burgos."
106,69,51977,3,1,swe,4889,600,0.95,Swedish,Swedish,,NA,NA,5,Harald Hammarström,FALSE,swed1254,8,2,1,0,FALSE,FALSE,NA,http://www.saob.se/artikel/?seek=,NA,NA,Standard Swedish,54,1,2,0,0,NA,Swedish,FALSE,FALSE,_,NA,NA,NA,NA,NA,NA,NA,59.329,18.069,TRUE,FALSE,FALSE,"Set on Stockholm, a high-prestige dialect on which standard Swedish is heavily based."
108,69,51979,1,3,swe,4889,600,0.95,Swedish,Swedish,,NA,NA,5,Harald Hammarström,FALSE,swed1254,8,2,1,0,FALSE,FALSE,NA,http://www.saob.se/artikel/?seek=,NA,NA,Standard Swedish,54,1,2,0,0,NA,Swedish,FALSE,FALSE,_,NA,NA,NA,NA,NA,NA,NA,59.329,18.069,TRUE,FALSE,FALSE,"Set on Stockholm, a high-prestige dialect on which standard Swedish is heavily based."
107,69,51978,2,37,swe,4889,600,0.95,Swedish,Swedish,,NA,NA,5,Harald Hammarström,FALSE,swed1254,8,2,1,0,FALSE,FALSE,NA,http://www.saob.se/artikel/?seek=,NA,NA,Standard Swedish,54,1,2,0,0,NA,Swedish,FALSE,FALSE,_,NA,NA,NA,NA,NA,NA,NA,59.329,18.069,TRUE,FALSE,FALSE,"Set on Stockholm, a high-prestige dialect on which standard Swedish is heavily based."
354,277,51836,2,23,tks,5520,650,0.88,Tati,Tati,,NA,NA,5,Raheleh Izadifar,FALSE,take1255,6,3,0,0,FALSE,FALSE,NA,,NA,NA,,74,0,0,0,0,NA,,FALSE,FALSE,_,NA,NA,NA,NA,NA,NA,NA,36.07,49.7,FALSE,FALSE,FALSE,"Set on Takestan, Qazvin, Iran, the main urban centre where this variety is spoken."
353,277,51835,3,33,tks,6981,650,0.88,Tati,Tati,,NA,NA,5,Raheleh Izadifar,FALSE,take1255,6,3,0,0,FALSE,FALSE,NA,,NA,NA,,74,0,0,0,0,NA,,FALSE,FALSE,_,NA,NA,NA,NA,NA,NA,NA,36.07,49.7,FALSE,FALSE,FALSE,"Set on Takestan, Qazvin, Iran, the main urban centre where this variety is spoken."
118,81,3012,3,32,xto,6932,2850,1,TocharianA,Tocharian A,"Tocharian A texts come from the Šorčuq and Turfan areas and do not date before the 7th c. CE. There is continuing debate as to whether the language was still spoken at this time, but there is no evidence that Tocharian A speakers ever lived to the west of Šorčuq. The Turfan texts exhibit a few minor linguistic peculiarities, suggesting that there were once actual living Tocharian A speech communities in both places.",NA,NA,5,Ronald Kim,FALSE,tokh1242,2,0,0,0,FALSE,FALSE,NA,,NA,NA,"Tocharian A, the relatively uniform language attested in texts of almost exclusively religious content, from Šorčuq and Turfan.",10,9,5,0,0,NA,Tocharian_A,TRUE,FALSE,N,NA,NA,NA,1375,75,NA,NA,42.484,87.87,FALSE,FALSE,FALSE,Set at a point geographically roughly intermediate between the two main areas where Tocharian A texts have been found: Šorčuq and Turfan.  
119,82,3013,3,32,txb,6932,2850,1,TocharianB,Tocharian B,"Archaic/early Tocharian B of the Kuča region, attested in manuscripts from the 5th and 6th centuries CE.  From Kuča, the language spread to Šorčuq c. 600 CE, and then eastwards to Turfan and (marginally) westwards to Murtuq in the late 7th century CE.  The archaic/early form of Tocharian B, as targeted in the IE-CoR data, is from Kuča, while what is sometimes termed “classical” Tocharian B, represented by the majority of the surviving literary manuscripts, comes from Kuča and sites immediately to its east (Šorčuq, Qarašahr, etc.).",NA,NA,5,Ronald Kim,FALSE,tokh1243,2,0,0,0,FALSE,TRUE,NA,,NA,NA,Archaic/early Tocharian B of the Kuča region.,20,9,5,0,0,NA,Tocharian_B,TRUE,FALSE,N,NA,NA,NA,1350,75,NA,NA,41.718,82.962,FALSE,FALSE,FALSE,"Set on Kuča, since manuscript evidence indicates that the original location of Tocharian B speakers was Kuča and its environs (including Qumtura and Subashi) — see especially Peyrot (2008)."
270,217,51794,2,27,trm,6981,,,TregamiGambir,Tregâmî: Gambir,,NA,NA,3,Richard Strand,FALSE,treg1243,6,2,0,0,FALSE,FALSE,NA,,NA,NA,,40,0,0,0,0,NA,TregamiGambir,FALSE,TRUE,_,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,
269,217,51793,3,33,trm,6981,,,TregamiGambir,Tregâmî: Gambir,,NA,NA,3,Richard Strand,FALSE,treg1243,6,2,0,0,FALSE,FALSE,NA,,NA,NA,,40,0,0,0,0,NA,TregamiGambir,FALSE,TRUE,_,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,
203,152,51733,3,21,tsd,5310,600,1,TsakonianPeloponnese,Tsakonian: Peloponnese,"Last living relic of Doric, spoken in the towns of Kastanitsa, Sitena, Prastos, Leonidi, Pramatefti, Sapounakeika, Tyros, and Melana, possibly also still in Korakovunio, on the east coast of the Peloponnese.",NA,NA,5,Nikos Liosis,FALSE,tsak1248,3,2,0,0,FALSE,FALSE,NA,,NA,NA,,60,5,0,0,0,NA,Tsakonian_Peloponnese,FALSE,FALSE,_,NA,NA,NA,NA,NA,NA,NA,37.16,22.85,FALSE,FALSE,FALSE,"Set on the village of Leonidio (Λεωνίδιο), the de facto capital of the Tsakonian region."
204,152,51734,2,42,tsd,5310,600,1,TsakonianPeloponnese,Tsakonian: Peloponnese,"Last living relic of Doric, spoken in the towns of Kastanitsa, Sitena, Prastos, Leonidi, Pramatefti, Sapounakeika, Tyros, and Melana, possibly also still in Korakovunio, on the east coast of the Peloponnese.",NA,NA,5,Nikos Liosis,FALSE,tsak1248,3,2,0,0,FALSE,FALSE,NA,,NA,NA,,60,5,0,0,0,NA,Tsakonian_Peloponnese,FALSE,FALSE,_,NA,NA,NA,NA,NA,NA,NA,37.16,22.85,FALSE,FALSE,FALSE,"Set on the village of Leonidio (Λεωνίδιο), the de facto capital of the Tsakonian region."
229,188,51735,3,21,tsd,5310,400,1,TsakonianPropontis,Tsakonian: Propontis,"Extinct variety of Tsakonian formerly spoken at a Tsakonian colony in the Propontis region of Asia Minor. Speakers of Propontic Tsakonian were relocated to various areas of Greece following the population exchanges of 1922, and later shifted to Standard Modern Greek.",NA,NA,5,Nikos Liosis,FALSE,prop1240,3,2,0,0,FALSE,FALSE,NA,,NA,NA,,65,0,0,0,0,NA,Tsakonian_Propontis,TRUE,FALSE,N,NA,NA,NA,40,10,NA,NA,40.18,27.42,FALSE,FALSE,FALSE,"Location of a former Tsakonian colony in the Propontis region of Asia Minor. Cf. Tsakonian dialect map in Liosis, Nikos. 2016. ""Tsakonian Studies: The State-of-the-Art"" Μελέτες για την ελληνική γλώσσα [Studies in Greek Linguistics] 36 : 205-17."
230,188,51736,2,42,tsd,5310,400,1,TsakonianPropontis,Tsakonian: Propontis,"Extinct variety of Tsakonian formerly spoken at a Tsakonian colony in the Propontis region of Asia Minor. Speakers of Propontic Tsakonian were relocated to various areas of Greece following the population exchanges of 1922, and later shifted to Standard Modern Greek.",NA,NA,5,Nikos Liosis,FALSE,prop1240,3,2,0,0,FALSE,FALSE,NA,,NA,NA,,65,0,0,0,0,NA,Tsakonian_Propontis,TRUE,FALSE,N,NA,NA,NA,40,10,NA,NA,40.18,27.42,FALSE,FALSE,FALSE,"Location of a former Tsakonian colony in the Propontis region of Asia Minor. Cf. Tsakonian dialect map in Liosis, Nikos. 2016. ""Tsakonian Studies: The State-of-the-Art"" Μελέτες για την ελληνική γλώσσα [Studies in Greek Linguistics] 36 : 205-17."
109,73,51943,3,11,ukr,3663,200,1,Ukrainian,Ukrainian,Standard Ukrainian,NA,NA,5,Lechosław Jocz,FALSE,ukra1253,7,2,3,0,FALSE,FALSE,NA,http://sum.in.ua/s/,NA,NA,Standard,60,3,1,0,0,NA,Ukrainian,FALSE,FALSE,_,NA,NA,NA,NA,NA,NA,NA,50.45,30.52,FALSE,FALSE,FALSE,"Set on Kiev, given the general perception of the Kiev region as one where the 'standard' form of Ukrainian is spoken."
110,73,51944,2,12,ukr,3663,200,1,Ukrainian,Ukrainian,Standard Ukrainian,NA,NA,5,Lechosław Jocz,FALSE,ukra1253,7,2,3,0,FALSE,FALSE,NA,http://sum.in.ua/s/,NA,NA,Standard,60,3,1,0,0,NA,Ukrainian,FALSE,FALSE,_,NA,NA,NA,NA,NA,NA,NA,50.45,30.52,FALSE,FALSE,FALSE,"Set on Kiev, given the general perception of the Kiev region as one where the 'standard' form of Ukrainian is spoken."
111,73,51945,1,47,ukr,3663,200,1,Ukrainian,Ukrainian,Standard Ukrainian,NA,NA,5,Lechosław Jocz,FALSE,ukra1253,7,2,3,0,FALSE,FALSE,NA,http://sum.in.ua/s/,NA,NA,Standard,60,3,1,0,0,NA,Ukrainian,FALSE,FALSE,_,NA,NA,NA,NA,NA,NA,NA,50.45,30.52,FALSE,FALSE,FALSE,"Set on Kiev, given the general perception of the Kiev region as one where the 'standard' form of Ukrainian is spoken."
180,132,52102,3,5,xum,5564,2750,0.95,Umbrian,Umbrian,,NA,NA,5,Matthew Scarborough,FALSE,umbr1253,9,2,0,0,FALSE,FALSE,NA,,NA,NA,,20,2,0,0,0,NA,Umbrian,TRUE,FALSE,N,NA,NA,NA,2150,75,NA,NA,43.35,12.57,FALSE,FALSE,FALSE,"Modern Gubbio, Italy. Find site of the Iguvine Tables which comprise the main bulk of the Umbrian corpus."
181,132,52103,2,35,xum,5564,2750,0.95,Umbrian,Umbrian,,NA,NA,5,Matthew Scarborough,FALSE,umbr1253,9,2,0,0,FALSE,FALSE,NA,,NA,NA,,20,2,0,0,0,NA,Umbrian,TRUE,FALSE,N,NA,NA,NA,2150,75,NA,NA,43.35,12.57,FALSE,FALSE,FALSE,"Modern Gubbio, Italy. Find site of the Iguvine Tables which comprise the main bulk of the Umbrian corpus."
157,119,51758,2,24,urd,5520,200,1,Urdu,Urdu,"Urdu:  the official language of Pakistan, as well as one of the 22 recognized languages of India.",NA,NA,5,Krzysztof Stroński,FALSE,urdu1245,6,1,0,0,FALSE,FALSE,NA,,NA,NA,Pakistani Urdu,47,8,0,0,0,NA,Urdu,FALSE,FALSE,_,NA,NA,NA,NA,NA,NA,NA,33.684,73.047,FALSE,FALSE,FALSE,"Set on Islamabad, Pakistan"
156,119,51757,3,33,urd,6981,200,1,Urdu,Urdu,"Urdu:  the official language of Pakistan, as well as one of the 22 recognized languages of India.",NA,NA,5,Krzysztof Stroński,FALSE,urdu1245,6,1,0,0,FALSE,FALSE,NA,,NA,NA,Pakistani Urdu,47,8,0,0,0,NA,Urdu,FALSE,FALSE,_,NA,NA,NA,NA,NA,NA,NA,33.684,73.047,FALSE,FALSE,FALSE,"Set on Islamabad, Pakistan"
421,307,51802,2,27,prn,6981,1600,1,VasiVariPaski,Vâsi-vari: Paṣki,"Vâsi-vari is spoken in the six villages of the Pârûn Valley.  Each village has its own dialect.  Vâsi-vari has been called ""Prasun"" and ""Paruni"" in the literature, but these are not native names. ",NA,NA,5,Richard Strand,FALSE,lowe1390,6,2,0,0,FALSE,FALSE,NA,,NA,NA,The dialect of Vâsi-vari spoken in Paṣki.,61,0,0,0,0,NA,,FALSE,FALSE,_,NA,NA,NA,NA,NA,NA,NA,35.33,70.893,FALSE,FALSE,FALSE,"Set on the lowest community in the Pârûn Valley, Paṣki (Uṣʹüt)."
420,307,51801,3,33,prn,6981,1600,1,VasiVariPaski,Vâsi-vari: Paṣki,"Vâsi-vari is spoken in the six villages of the Pârûn Valley.  Each village has its own dialect.  Vâsi-vari has been called ""Prasun"" and ""Paruni"" in the literature, but these are not native names. ",NA,NA,5,Richard Strand,FALSE,lowe1390,6,2,0,0,FALSE,FALSE,NA,,NA,NA,The dialect of Vâsi-vari spoken in Paṣki.,61,0,0,0,0,NA,,FALSE,FALSE,_,NA,NA,NA,NA,NA,NA,NA,35.33,70.893,FALSE,FALSE,FALSE,"Set on the lowest community in the Pârûn Valley, Paṣki (Uṣʹüt)."
260,212,51800,2,27,prn,6981,2500,0.69,VasiVariPaski_Legacy,Vâsi-vari: Paṣki_Legacy,"Vâsi-vari is spoken in the six villages of the Pârûn Valley.  Each village has its own dialect.  Vâsi-vari has been called ""Prasun"" and ""Paruni"" in the literature, but these are not native names. ",NA,NA,5,Richard Strand,FALSE,lowe1390,6,2,0,0,FALSE,FALSE,NA,,NA,NA,The dialect of Vâsi-vari spoken in Paṣki.,60,0,0,0,0,NA,Vasi-variPaski,FALSE,TRUE,_,NA,NA,NA,NA,NA,NA,NA,35.33,70.893,FALSE,FALSE,FALSE,"Set on the lowest community in the Pârûn Valley, Paṣki (Uṣʹüt)."
259,212,51799,3,33,prn,6981,2500,0.69,VasiVariPaski_Legacy,Vâsi-vari: Paṣki_Legacy,"Vâsi-vari is spoken in the six villages of the Pârûn Valley.  Each village has its own dialect.  Vâsi-vari has been called ""Prasun"" and ""Paruni"" in the literature, but these are not native names. ",NA,NA,5,Richard Strand,FALSE,lowe1390,6,2,0,0,FALSE,FALSE,NA,,NA,NA,The dialect of Vâsi-vari spoken in Paṣki.,60,0,0,0,0,NA,Vasi-variPaski,FALSE,TRUE,_,NA,NA,NA,NA,NA,NA,NA,35.33,70.893,FALSE,FALSE,FALSE,"Set on the lowest community in the Pârûn Valley, Paṣki (Uṣʹüt)."
137,105,51738,2,24,san,5520,4400,1,VedicEarly,Vedic: Early,,NA,NA,5,Roland Pooth,FALSE,sans1269,6,1,0,0,FALSE,FALSE,NA,http://www.sanskrit-lexicon.uni-koeln.de/scans/MWScan/2014/web/webtc/servepdf.php?page=,NA,NA,,5,8,0,0,0,NA,Vedic_Sanskrit,TRUE,FALSE,O,700,3000,0.8,NA,NA,NA,NA,34.04,72.36,FALSE,FALSE,FALSE,"Set at Śalātura, the birthplace of Pāṇini."
136,105,51737,3,33,san,6981,4400,1,VedicEarly,Vedic: Early,,NA,NA,5,Roland Pooth,FALSE,sans1269,6,1,0,0,FALSE,FALSE,NA,http://www.sanskrit-lexicon.uni-koeln.de/scans/MWScan/2014/web/webtc/servepdf.php?page=,NA,NA,,5,8,0,0,0,NA,Vedic_Sanskrit,TRUE,FALSE,O,700,3000,0.8,NA,NA,NA,NA,34.04,72.36,FALSE,FALSE,FALSE,"Set at Śalātura, the birthplace of Pāṇini."
279,228,51740,2,24,san,5520,,,VedicLate,Vedic: Late,,NA,NA,5,Roland Pooth,FALSE,sans1269,6,1,0,0,FALSE,TRUE,NA,http://www.sanskrit-lexicon.uni-koeln.de/scans/MWScan/2014/web/webtc/servepdf.php?page=,NA,NA,,6,0,0,0,0,NA,,TRUE,TRUE,N,NA,NA,NA,2750,100,NA,NA,30,75,FALSE,FALSE,FALSE,
278,228,51739,3,33,san,6981,,,VedicLate,Vedic: Late,,NA,NA,5,Roland Pooth,FALSE,sans1269,6,1,0,0,FALSE,TRUE,NA,http://www.sanskrit-lexicon.uni-koeln.de/scans/MWScan/2014/web/webtc/servepdf.php?page=,NA,NA,,6,0,0,0,0,NA,,TRUE,TRUE,N,NA,NA,NA,2750,100,NA,NA,30,75,FALSE,FALSE,FALSE,
113,75,51814,2,23,wbl,5520,1550,1,Wakhi,Wakhi,,NA,NA,3,John Mock,FALSE,wakh1245,6,3,0,0,FALSE,FALSE,NA,,NA,NA,"Wakhi of Wakhan District, Afghanistan",29,7,0,0,0,NA,Wakhi,FALSE,FALSE,_,NA,NA,NA,NA,NA,NA,NA,36.99,72.75,FALSE,FALSE,FALSE,Based on fieldwork by the author in the Wakhan District of Afghanistan.
112,75,51813,3,33,wbl,6981,1550,1,Wakhi,Wakhi,,NA,NA,3,John Mock,FALSE,wakh1245,6,3,0,0,FALSE,FALSE,NA,,NA,NA,"Wakhi of Wakhan District, Afghanistan",29,7,0,0,0,NA,Wakhi,FALSE,FALSE,_,NA,NA,NA,NA,NA,NA,NA,36.99,72.75,FALSE,FALSE,FALSE,Based on fieldwork by the author in the Wakhan District of Afghanistan.
114,76,52073,3,5,wln,5564,600,0.98,Walloon,Walloon,,NA,NA,5,Esther Baiwir,FALSE,wall1255,9,1,1,0,FALSE,FALSE,NA,http://gallica.bnf.fr/ark:/12148/bpt6k50663j/,NA,NA,Liège Walloon.,65,2,2,0,0,NA,Walloon,FALSE,FALSE,_,NA,NA,NA,NA,NA,NA,NA,50.64,5.57,FALSE,FALSE,FALSE,"Set in Liège, the variety coded here."
116,76,52075,1,34,wln,5564,600,0.98,Walloon,Walloon,,NA,NA,5,Esther Baiwir,FALSE,wall1255,9,1,1,0,FALSE,FALSE,NA,http://gallica.bnf.fr/ark:/12148/bpt6k50663j/,NA,NA,Liège Walloon.,65,2,2,0,0,NA,Walloon,FALSE,FALSE,_,NA,NA,NA,NA,NA,NA,NA,50.64,5.57,FALSE,FALSE,FALSE,"Set in Liège, the variety coded here."
115,76,52074,2,51,wln,5564,600,0.98,Walloon,Walloon,,NA,NA,5,Esther Baiwir,FALSE,wall1255,9,1,1,0,FALSE,FALSE,NA,http://gallica.bnf.fr/ark:/12148/bpt6k50663j/,NA,NA,Liège Walloon.,65,2,2,0,0,NA,Walloon,FALSE,FALSE,_,NA,NA,NA,NA,NA,NA,NA,50.64,5.57,FALSE,FALSE,FALSE,"Set in Liège, the variety coded here."
292,236,52112,3,15,cym,4889,950,0.84,WelshNorth,Welsh: North,,NA,NA,5,Guto Rhys,FALSE,nort2668,10,2,1,0,FALSE,FALSE,NA,,NA,NA,North Wales,51,0,0,0,0,NA,,FALSE,FALSE,_,NA,NA,NA,NA,NA,NA,NA,53.09,-3.8,TRUE,FALSE,FALSE,Approximate mid-point of the northern dialect area of Welsh.
293,236,52113,2,17,cym,4889,950,0.84,WelshNorth,Welsh: North,,NA,NA,5,Guto Rhys,FALSE,nort2668,10,2,1,0,FALSE,FALSE,NA,,NA,NA,North Wales,51,0,0,0,0,NA,,FALSE,FALSE,_,NA,NA,NA,NA,NA,NA,NA,53.09,-3.8,TRUE,FALSE,FALSE,Approximate mid-point of the northern dialect area of Welsh.
294,236,52114,1,49,cym,4889,950,0.84,WelshNorth,Welsh: North,,NA,NA,5,Guto Rhys,FALSE,nort2668,10,2,1,0,FALSE,FALSE,NA,,NA,NA,North Wales,51,0,0,0,0,NA,,FALSE,FALSE,_,NA,NA,NA,NA,NA,NA,NA,53.09,-3.8,TRUE,FALSE,FALSE,Approximate mid-point of the northern dialect area of Welsh.
251,208,52151,2,23,yai,5520,1800,1,Yaghnobi,Yaghnobi,"The estern dialect of Yaghnobi, which has a slightly more archaic sound shape than the Eastern variety (preserving the diphthong [ai̯] vs. Eastern [ɛ:]).",NA,NA,1,Martin Kümmel,FALSE,yagn1238,6,3,0,0,FALSE,FALSE,NA,,NA,NA,Western Yaghnobi,42,0,0,0,0,NA,Yaghnobi,FALSE,FALSE,_,NA,NA,NA,NA,NA,NA,NA,39.15,69.24,FALSE,FALSE,FALSE,"The location is set to the Yaghnob valley, Tajikistan, which is where the language was spoken for centuries until the 1970s when a major resettlement took place. Some speakers have returned only recently."
250,208,52150,3,33,yai,6981,1800,1,Yaghnobi,Yaghnobi,"The estern dialect of Yaghnobi, which has a slightly more archaic sound shape than the Eastern variety (preserving the diphthong [ai̯] vs. Eastern [ɛ:]).",NA,NA,1,Martin Kümmel,FALSE,yagn1238,6,3,0,0,FALSE,FALSE,NA,,NA,NA,Western Yaghnobi,42,0,0,0,0,NA,Yaghnobi,FALSE,FALSE,_,NA,NA,NA,NA,NA,NA,NA,39.15,69.24,FALSE,FALSE,FALSE,"The location is set to the Yaghnob valley, Tajikistan, which is where the language was spoken for centuries until the 1970s when a major resettlement took place. Some speakers have returned only recently."
